id,corpus,sentence,token,complexity,biomedical,bible,subtitles,wiki,familarity
36KM3FWE3RCRJHCKEUZQANUQ2BY075,biomed,one point worthy note striking similarity hybrid photoreceptor identified study naturally occurring photoreceptor found ground squirrel,striking similarity,0.5,1,1,1,1,0.0
36GJS3V78VQHEGO7T5DQY5MF0NNJGY,biomed,expression found inner ear thyroid gland consistent clinical sign deafness goiter 238,thyroid gland,0.5,1,1,1,1,0.0
3GS542CVJVNUS7MEQX3M5EHNE9X95B,biomed,discontinuity complex junction slc26a4 mouse would explain absence endocochlear potential,complex junction,0.5,1,1,1,0,244.5
3NZ1E5QA6Z1DG01BOHHIWKCD2905BH,biomed,several transcriptional regulatory protein associated cell fate determination bone marrow mesenchymal cell including peroxisome proliferator–activated receptor γ pparγ klf5 25–30 role rna binding protein process remains unknown,regulatory protein,0.5,1,1,1,1,0.0
3BDORL6HKKDLVSRFZOQGA5NRCCPCR9,biomed,bckdh also associated two regulatory protein specific kinase phosphatase regulate activity enzyme phosphorylation inactivation dephosphorylation activation cycle e1 α subunit 56,regulatory protein,0.55,1,1,1,1,0.0
3LN3BXKGC0V3K0O604W5NVGN2JWGWQ,biomed,using approach several study independently shown ncspecific deletion tgfbr2 gene lead distinct set calvarial facial cardiac defect 892029,distinct set,0.5,0,1,1,0,245.0
35O6H0UNLSGJYJZNC9UZU8VQAE95J2,biomed,traditionally congenic strain developed introgressing qtl allele donor strain whose boundary defined genetic marker genetic background recipient strain via 10 backcrosses 4,donor strain,0.5,1,1,1,1,506.0
3DTJ4WT8BDF9UHXK5WQOMWPT65LEZX,biomed,long term retention afferent cochlear apex absence apparent differentiation hair cell raise hope cochlear implant deafborn child,term retention,0.5,1,1,1,1,487.0
3UDTAB6HH6ZVX00DTRXAOJLWX1M90Q,biomed,finding caohuy et al 37 annexin a7 mediates membrane aggregation also suggested annexin a7 essential component vesiculation,membrane aggregation,0.5,1,1,1,1,0.0
3FVBZG9CLJEOC6IWR3L210JKGEUH0O,biomed,thus observation provide unexpected startingpoints search huntingtins precise molecular activity began discovery heat domain protein host dominant polyglutamine property fundamental basis hd pathogenesis,fundamental basis,0.5,1,1,1,0,0.0
3KQC8JMJGCSKTYHTAQ3L3YHRJQEH3J,biomed,subsequently cns apoptosis shown indirect result placental defect probable hypoxia 12–14,placental defect,0.5,1,1,1,1,0.0
3O71U79SRBPA5T3JR2KZ3BXZSSCMSP,biomed,et nm mi ky contributed generation knockout mouse,knockout mouse,0.5,0,1,1,1,260.0
33KGGVH24UHL5L3TSQ7OIRQO9WK1X5,biomed,data indicate drg neuron undergo temporal change competence respond ets transcription factor signaling assessed change gene expression axonal target invasion figure 9,factor signaling,0.5,0,1,1,1,249.5
3D0LPO3EABZV1I043OR1D1A54DNYOU,biomed,characterization study completed thus far null mutation mouse accurately represents model classic msud appears faithful model human disease respect several biochemical phenotype 1,mutation mouse,0.5,0,1,1,0,260.0
32TMVRKDGNYCIJZ470EY0QGYU7L48D,biomed,example previous study carried genome screen identify quantitative trait locus qtl collageninduced arthritis cia widely used animal model ra,genome screen,0.5,1,1,1,0,0.0
34ZTTGSNJXOC0ZNV81FHG6A2TISHQM,biomed,based upon classical nglycosylation maturation would appear abcg5sterolin1 abcg8 mouse exit endoplasmic reticulum,endoplasmic reticulum,0.5131578947368421,1,1,1,1,0.0
3MYASTQBG7BVOJITM5WRPLV41QZDQ9,biomed,itpr1 coupled ca2 channel facilitates ca2 release endoplasmic reticulum binding intracellular second messenger inositol 145triphosphate 9,endoplasmic reticulum,0.7333333333333333,1,1,1,1,0.0
3M7OI89LVYOS99TV70NIZAWVGPBC6B,biomed,moreover ablation glurb also change extent qr site editing glurb alter strength excitatory synaptic transmission genetically addressed neuronal population 515860 thus potentially shifting balance excitatory inhibitory transmission affected circuit,neuronal population,0.5138888888888888,1,1,1,1,271.5
309D674SHZLYFLAQ3R4QAQINUQMCBW,biomed,transgenic expression appsweind consequent overproduction aβ42 cause earlyonset amyloid deposition untreated mouse deposit appear early 2 mo age,consequent overproduction,0.5147058823529411,1,1,1,1,174.0
3BAKUKE49HC18PHHJR1WT9408FYR1Y,biomed,indirect support idea provided observation fabp7 upregulated microarray analysis nrl crx mutant retina well unpublished data suggesting change may represent generalized response injury retina rather derepression coneenriched gene,mutant retina,0.515625,0,1,1,1,0.0
38B7Q9C28G5QBBMSVGDRXKVNA4896R,biomed,indeed organogenesis generally proceeded without detectable abnormality exception,detectable abnormality,0.515625,1,1,1,1,0.0
3DIIW4IV8PV57PBHGMQPDFACX3PI4Y,biomed,however computational prediction location 5 upstream exon extent 3 utr genomic sequence extremely difficult,computational prediction,0.515625,1,1,1,1,0.0
3OEWW2KGQJBS375D7S4N0G04MPHDO1,biomed,biochemically measured amount aggregated aβ brain mouse transgene suppression using filter trap analysis cortical tissue animal,cortical tissue,0.5238095238095238,1,1,1,1,0.0
3XWUWJ18TLQ9XE0WP96L9MWHQBZUU4,biomed,altogether finding suggest role nt3 initiation muscle innervation spindle differentiation proprioceptive axon,spindle differentiation,0.525,1,1,1,1,0.0
3WRKFXQBOB7L5WP15TEWT4EJS4OIYJ,biomed,however defect axon pathfinding along monosynaptic reflex arc muscle spindle differentiation noted pv ko mouse develop normally show apparent change behavior physical activity schwaller et al 1999,spindle differentiation,0.7857142857142858,1,1,1,1,0.0
3SCKNODZ0XGU4D4RF01OLZQ3A48N72,biomed,instance null embryo ever observed homozygous mutant e cell could isolated,null embryo,0.525,0,1,1,1,178.0
31KPKEKW4ADELTFARBB6FPGML1P0BR,biomed,impairment may also explain failure huntingtin deficient embryo properly restrict expression fgf8 nodal gsc,deficient embryo,0.525,0,1,1,1,410.5
3IZPORCT1F9CC02VLG4HLWK7P4UHRN,biomed,based theory sertoli cell initiate downstream testicular differentiation might imply sertoli differentiation initiated wnt4 −− xx gonad,testicular differentiation,0.5263157894736842,1,1,1,1,0.0
3WJGKMRWVI9RUI8AHNVW5G6NXBYCD3,biomed,case csrp1 expression analysis dnabinding study indicate mtf1 required cadmium induction binding mre upstream transcription start,cadmium induction,0.5263157894736842,1,1,1,1,0.0
385MDVINFCFDB2E78AH8K883UBDJWX,biomed,test hypothesis temporal delay onset transcriptional program crucial control appropriate neuronal maturation studied development proprioceptive drg neuron since transcriptional effector regulated targetderived signal well downstream biological action identified neuron,neuronal maturation,0.5263157894736842,1,1,1,1,0.0
3BPP3MA3TCKPPSGGQVZFEHEVRWDELE,biomed,involvement targetderived signal induction ets transcription factor expression raise question necessity observed delay onset ets signaling neuronal maturation,neuronal maturation,0.546875,1,1,1,1,0.0
3XDSWAMB22SLJRCFM91G5FDMGQNQCM,biomed,finding reveal targettriggered inductive signal provide effective mean ensuring late onset expression transcription factor thus orderly temporal transcriptional sequence crucial neuronal maturation circuit assembly,neuronal maturation,0.5882352941176471,1,1,1,1,0.0
3QI9WAYOGQB8GQIR4MDIEF0D2SX6SZ,biomed,first gene evolutionarily conserved many phylogenetically divergent specie second multiple gene present specie third gene ubiquitously expressed throughout development adult tissue unpublished data,divergent specie,0.5277777777777778,1,1,1,1,0.0
38DCH97KHH28R5ILW1I2SJQH6AWQJ0,biomed,lcad−− mouse show spontaneous death gestational loss deficiency 21,gestational loss,0.5277777777777778,1,1,1,1,279.0
3XH7ZM9YX2UJXUKCN4GP8FMJ6RM9RP,biomed,however finding indicate coactivator pgc1α serf critical role normal metabolic function multiple organ appropriate adaptation physiologic stress postnatal life,appropriate adaptation,0.5277777777777778,1,1,1,0,0.0
3UUIU9GZC55DCMVSO383WEIZ8G05T7,biomed,positional cloning analysis identified fog2 zfpm2 likely candidate dna sequencing revealed mutation splice donor site generates abnormal transcript encoding truncated protein,abnormal transcript,0.5294117647058824,0,1,1,1,0.0
391JB9X4ZY8CHAQBMTBXCP6PBYZKM6,biomed,marginal cell appeared form continuous layer,marginal cell,0.5294117647058824,1,1,1,1,260.0
3OYHVNTV5TY0HDBNZ9QA4TVU6YEKOL,biomed,transgene express cre early limb development resulting complete recombination floxed allele early limb bud stage,complete recombination,0.5294117647058824,0,1,1,1,302.5
3XU80RHWHZGBZIC2VXOLJE0TSLP446,biomed,rodent retina production specific cell type development progress general order 12,rodent retina,0.5294117647058824,1,1,1,1,0.0
3PMR2DOWOO1TV1G2927VO667SHK45B,biomed,data number previous study also show different olfactory receptor gene even copy olfactory receptor transgene different genomic location expressed different number cell 141835 address issue transcript level per cell,genomic location,0.5294117647058824,1,1,1,1,0.0
3TKXBROM5TAVA7U2JTDTJHZVF0FIJP,biomed,similar conclusion may apply genetargeted animal carrying mutation gene mapped 129derived susceptibility allele chromosome 7 okeefe et al 1996 1999,susceptibility allele,0.5294117647058824,1,1,1,1,0.0
3P7RGTLO6EDBF9HMPQLS3YBPHHAKAM,biomed,data also demonstrate genomewide snp assay facilitate rapid detection structural genomic mutation may underlie disease,genomic mutation,0.5294117647058824,0,1,1,1,0.0
33CLA8O0MIBSY4BPQQGHIB8U9PHFRN,biomed,protect free radical damage intermediate cell generate glutathione melanin pigment 3437,melanin pigment,0.53125,1,1,1,1,0.0
3NSCTNUR2ZN8XQWJI3HM19S7KRFA5R,biomed,pgc1αdeficient line exhibit cold intolerance reduced hepatocyte respiration rate neurologic lesion,neurologic lesion,0.53125,1,1,1,1,0.0
38RHULDV9YFHGRU1QSW887T3HWOIWK,biomed,subset pluripotent neural crest stem cell form dorsal aspect neural tube level midotic placode third somite 1,neural tube,0.53125,1,1,1,1,269.5
3B286OTISEHG4PB475LG2JBC2SAAJD,biomed,likely merely concentration component explains increased rebleeding time reduced arterial occlusion time aj mouse,occlusion time,0.5333333333333333,1,1,1,1,302.0
3LOJFQ4BOXF9DGKY90CUTZJV2K7DKH,biomed,gene may interact component plg network modulate arterial occlusion time,occlusion time,0.6428571428571429,1,1,1,1,302.0
3T8DUCXY0N6WD9X4RTLK8UN1UCJT9M,biomed,defining feature pax protein presence 128 amino acid dnabinding paired domain highly conserved evolution 1,paired domain,0.5333333333333333,1,1,1,1,0.0
3RDTX9JRTY19FB0XEQIJ3YVJ5FS97Q,biomed,addition could detect fulllength smaller pgc1α protein western blotting,western blotting,0.5333333333333333,1,1,1,1,0.0
3Q9SPIIRWJM2A9B3E44VR95K4OJAW8,biomed,olfactory receptor originally identified elegant experiment based hypothesis would seventransmembranedomain protein encoded large diverse gene family whose expression restricted olfactory epithelium 3,olfactory receptor,0.5357142857142857,0,1,1,1,0.0
3X7837UUADYFHNZ1HS44ME9Q69K6JJ,biomed,polymorphism mutation coagulation factor fibrinolytic factor platelet surface receptor methylenetetrahydrofalate reductase endothelial nitric oxide synthase antioxidant enzyme implicated genetic determinant susceptibility thrombosis 67,antioxidant enzyme,0.5357142857142857,1,1,1,1,0.0
3EFNPKWBMSO9IYBXCIW0X6IAX9C030,biomed,finally ranbp2 appears join nucleoporins nup96 58 novel physiological function vital complex organism anticipated cellbased study,physiological function,0.5394736842105263,1,1,1,1,259.0
30UZJB2POHC8D5XY9O2CE1E1EHN53Q,biomed,determine physiological function adam11 generated analysed adam11 genetargeted mouse,physiological function,0.5416666666666666,1,1,1,1,259.0
3NQUW096N688UWPZIKJTM3DK0ZX9LZ,biomed,elimination trka receptor signaling bax mutant mouse perturbs establishment peripheral projection cutaneous afferent whereas establishment central projection appear affected 8,receptor signaling,0.5416666666666666,0,1,1,1,0.0
3TFJJUELSHP4R8AUKYBF9XFJ0K92CK,biomed,lastly forced expression pgc1α skeletal muscle transgenic mouse trigger mitochondrial proliferation formation mitochondrialrich type oxidative “ slowtwitch ” muscle fiber 17,mitochondrial proliferation,0.5416666666666666,1,1,1,1,0.0
33NKDW9FFXI5SODR8NW8ZN9FDT9XCP,biomed,whereas annexin a2 tightly associated endosomes may function membrane fusion endosomal pathway annexin a7 distributes plasma membrane raft domain different type density,membrane fusion,0.5416666666666666,1,1,1,0,0.0
3EQVJH0T40LPSFFNP59CLBLPDPRHT0,biomed,neuronal differentiation protracted process newly generated neuron express distinct cellular molecular program precise time maturation longdistance axon outgrowth subsequent terminal branching finally synaptogenesis,neuronal differentiation,0.5416666666666666,0,1,1,1,0.0
3OQQD2WO8I6KPTSDG8L63AI6J3T3IY,biomed,persistence stability amyloid deposit system unexpected given speed aβ aggregate cleared mouse model therapeutic intervention,therapeutic intervention,0.5441176470588235,1,1,1,1,0.0
3M67TQBQQHORYDYVLTU3DPX96NYA9I,biomed,identified mouse mr predominantly expressed retinal photoreceptors pineal gland,pineal gland,0.5441176470588235,1,1,1,1,0.0
37G6BXQPLQL0GPWTI07BV3DP120QEF,biomed,find suppression transgenic app 95 abruptly halt progression amyloid pathology,transgenic app,0.5441176470588235,1,1,1,1,0.0
3K1H3NEY7LZ4BUOFJ9RFV7R2V3QGDH,biomed,previous genomic library screening identified genomic clone containing mouse esg1 gene seven pseudogenes 17,genomic clone,0.5441176470588235,0,1,1,1,0.0
3OKP4QVBP2X6DNL3ZZ0D56JWA0TGAF,biomed,although tried monitor expression lsox5 sox6 postnatal articular cartilage test phosphorylation state sox9 using previously described reagent lefebvre et al 1998 huang et al 2000 unable obtain specific signal late postnatal stage required unpublished data,articular cartilage,0.5441176470588235,0,1,1,1,198.0
3QGHA0EA0J07TJGVKI4RMKPQM64BW4,biomed,gdf5crebmpr1afloxp mouse articular cartilage initially form normally subsequently loses expression several key cartilage marker birth,articular cartilage,0.5789473684210527,0,1,1,1,198.0
3UZUVSO3P7V9VAY1Q70UEUTKR13EMG,biomed,although bmps originally isolated basis ability induce ectopic bone formation presence articular cartilage strong effect cartilage formation stimulated interest using repair regenerate cartilage defect adult animal chang et al 1994 erlacher et al 1998 edward franciswest 2001 chubinskaya kuettner 2003,articular cartilage,0.6,0,1,1,1,198.0
307L9TDWJYSC3U34DOYY8IEN52N3NE,biomed,therefore bmpr1a appears maintain articular cartilage primarily inducing expression key ecm component,articular cartilage,0.625,0,1,1,1,198.0
3JTPR5MTZSCE9355UUUBVNV3P39K5G,biomed,phd domain found diverse protein including transcription factor implicated chromatin remodeling proteinprotein interaction 8,diverse protein,0.546875,1,1,1,0,0.0
31MCUE39BKM6T2MIQKL3IY5Q4Q13G6,biomed,genetic disruption dhcr7 result neonatal lethality 16,neonatal lethality,0.5476190476190477,1,1,1,1,0.0
3A520CCNWN08T9PCT4AP53YKXKEEAW,biomed,ablation ptdsr function result neonatal lethality severe defect morphogenesis several organ,neonatal lethality,0.5892857142857143,1,1,1,1,0.0
386659BNTLHD8VXIPEIH9D3DZPY109,biomed,show expression human e2 transgene liver knockout mouse able rescue neonatal lethality,neonatal lethality,0.6176470588235294,1,1,1,1,0.0
3NKW03WTLM7UXPIK301HH9KP865QWV,biomed,conditionally inactivate bmp2 bmp4 limb used wellcharacterized transgene crerecombinase expressed control prx1 limb enhancer 32,limb enhancer,0.55,1,1,1,1,263.0
31ANT7FQN82N7D4XO9REIVFBXM55HX,biomed,bmp activity also play indirect role limb patterning key component feedback loop shh production posterior limb bud fibroblast growth factor production overlying apical ectodermal ridge aer,factor production,0.55,0,1,1,0,522.0
3ZTE0JGGCESIYFZZ7W9CGAIM1P5OCC,biomed,knowledge assembly nature recombination machinery extensive little known disassembly recombination intermediate recruitment dna replication machinery recombinational repair choice different repair pathway made,replication machinery,0.55,1,1,1,1,264.0
3VMV5CHJZ8FBSJKC5ZRU0B9OYPETGD,biomed,targetderived factor also implicated controlling neuronal maturation predetermined neuron drosophila expression member bmp family target region essential induction mature peptidergic property subpopulation neuron marked coordinate expression two transcription factor apterous squeeze 1112,predetermined neuron,0.55,1,1,1,1,0.0
3UAU495MIISEK9GZTNUCAG4S8PCOUM,biomed,although mechanistic understanding deficiency cholesterol biosynthesis lead abnormal embryonic development lacking frequently advanced explanation shh signaling involved early developmental patterning may disrupted,mechanistic understanding,0.55,1,1,1,1,279.5
37Y5RYYI0P5LZ52N59M8ESDXZWVXSJ,biomed,although “ mosaic ” expression usually undesired took advantage ablating glurb via genetargeted floxed glurb allele help transgenic mouse line variegated cre expression forebrain,mouse line,0.5555555555555556,0,1,1,0,555.5
3URJ6VVYUPNF3BMKEH3UXC6Y9COO4Z,biomed,general seems nuclear localization annexins actively regulated,nuclear localization,0.5588235294117647,0,1,1,1,0.0
33QQ60S6ASITHSOGR2S1KF8AAMWU02,biomed,finally fourth model transcriptional activity one stochastically chosen olfactory receptor allele might send negative feedback repress activity olfactory receptor andor positive feedback enhance expression,receptor allele,0.5588235294117647,0,1,1,1,0.0
3HUR21WDDUPIVREW4FEXWE1YGHSYXZ,biomed,furthermore null mutation lsox5 sox6 cause lethality soon birth effect cartilage maintenance reported smits et al 2001,null mutation,0.5588235294117647,0,1,1,1,0.0
3TCFMTM8HEOK450W41MVS1WSWNI12T,biomed,previously noted chemoattractant action embryonic mouse maxillary process trigeminal ganglion neuron lumsden davy 1986 attributed nt3 brainderived neurotrophic factor bdnf oconnor et al 1999,maxillary process,0.5588235294117647,1,1,1,1,0.0
3AA88CN98P3CBRFP5WZ86KTWK8DKYW,biomed,moreover delineate brain area involved distinctive olfactory process used transgenic “ rescue ” glurb ablation specifically piriform cortex hippocampus,olfactory process,0.5588235294117647,0,1,1,1,0.0
3Z3R5YC0P3N5EJOHUFLCIQ9CXAEFT0,biomed,qtl map chromosomal position previously identified qtl quinine intake qui 1628 indicating taste major factor regulating quinine aversion,chromosomal position,0.5588235294117647,1,1,1,1,279.5
30Z7M1Q8UYKRK8FLG1OPDT2YMHG8AR,biomed,note several apparently highly expressed olfactory receptor gene study mor10 mor28 36 expressed zone 4 olfactory epithelium,olfactory receptor,0.5595238095238095,0,1,1,1,0.0
3E9ZFLPWOYSW5RZR0XSUAQ7AQYTXIR,biomed,exception stereotyped structure described human olfactory receptor thought rare 2527,olfactory receptor,0.5972222222222222,0,1,1,1,0.0
341H3G5YF0EA3RIQXPR917NPC4B0ZX,biomed,result cdna library screen suggested olfactory receptor expressed significantly higher level others,olfactory receptor,0.625,0,1,1,1,0.0
3GITHABACYLNIC7L9OKTP89VZONN2N,biomed,alternatively unusual transcriptional regulation olfactory receptor might ensure one splice isoform expressed per cell unlikely possible rnabased feedback mechanism operates thus condemning cell expressing aberrant isoforms dysfunctional,olfactory receptor,0.725,0,1,1,1,0.0
3P888QFVX3UMSG9ICEA70F73546OQH,biomed,addition colorectal neoplams individual develop extracolonic symptom among upper gastrointestinal tract polyp congenital hypertrophy retinal pigment epithelium desmoid tumor disorder maxillary skeletal bone dental abnormality 6 suggesting importance apc gene function organ system,pigment epithelium,0.5625,1,1,1,1,0.0
3LVTFB9DE5IY03SKOVXZV6Y1EIFGQM,biomed,well colorectal polyp individual develop extracolonic symptom among upper gastrointestinal tract polyp congenital hypertrophy retinal pigment epithelium desmoid tumor disorder maxillary skeletal bone dental abnormality 6,pigment epithelium,0.6764705882352942,1,1,1,1,0.0
3UL5XDRDNCJUE234L5X85IMCU3F58I,biomed,clot formation lysis ultimately determine thrombosis requires platelet aggregation coagulation fibrinolytic function,platelet aggregation,0.5657894736842105,1,1,1,1,0.0
3ZICQFRS31I75COG1J4176QBUBTZZN,biomed,conclude reduced hepatocyte mitochondrial respiratory capacity possibly activation lipogenic program result hepatocyte triglyceride accumulation context increased hepatic delivery fatty acid occurs fasting,triglyceride accumulation,0.5657894736842105,1,1,1,1,225.5
3JTPR5MTZSCE9355UUUBVNV3P38K5F,biomed,prior migration onto diaphragm populate ppf wedgeshaped tissue taper medially lateral body wall esophageal mesentery fuse ventrally septum transversum 42,esophageal mesentery,0.5657894736842105,1,1,1,1,0.0
3XEDXEGFX3OFEWJ4XOOZESZC8VYK0V,biomed,contrast enhancement may rest large part particular property dendrodendritic synapsis principal output neuron mitral cell local inhibitory neuron granule cell olfactory bulb,olfactory bulb,0.5657894736842105,1,1,1,1,0.0
391JB9X4ZY8CHAQBMTBXCP6PBYZMK8,biomed,recent electrophysiological data demonstrate dopamine d2rs located glutamatergic terminal axon olfactory nerve depress excitatory input olfactory nerve mitral cell olfactory bulb 3031,olfactory bulb,0.6447368421052632,1,1,1,1,0.0
3ATYLI1PRT256T55HOQY3EVHR9EOJQ,biomed,battenin immunostaining homozygous cbcln3δex78 neuronal precursor significantly reduced abundance mutant signal also colocalizes endosomal marker suggesting mutant battenin protein cterminal epitope trafficked similar wildtype protein,neuronal precursor,0.5666666666666667,1,1,1,1,135.0
3OYHVNTV5TY0HDBNZ9QA4TVU6YEOKP,biomed,strial hyperpigmentation also observed condition associated free radical stress acoustic trauma 37,acoustic trauma,0.5666666666666667,1,1,1,1,0.0
3YGYP1364194MWO6OEZUQGH3BG3NR2,biomed,second study drosophila examined effect pygo mutation cuticle patterning midgut constriction central nervous system cardiac development concluded pygo essential component wg signal transduction pathway,cuticle patterning,0.5666666666666667,1,1,1,1,0.0
3PUV2Q8SV448KDG43NZ1UW05FQYBDV,biomed,furthermore mtf1 essential function embryogenesis targeted disruption mtf1 result embryonic lethality around 14 day post coitum due hepatocyte necrosis 23,embryonic lethality,0.5666666666666667,1,1,1,1,0.0
3YOAVL4CA0HR2F0RGQEBDAD2TGR4ZH,biomed,however mutation bmp2 bmp4 cause early embryonic lethality making difficult test role joint formation winnier et al 1995 zhang bradley 1996,embryonic lethality,0.5694444444444444,1,1,1,1,0.0
3OLZC0DJ8JF412UW0IRCM5APANLVIM,biomed,although embryonic lethality noted knockout pup exhibited number developmental abnormality died within 24 h birth,embryonic lethality,0.5972222222222222,1,1,1,1,0.0
3XJOUITW8UR258EQ8VW6UPDQ4CNTQ8,biomed,gain insight effect apc loss tissue gastrointestinal tract life animal circumvent embryonic lethality associated apc nullizygosity created mouse strain carrying conditional allele apc apccko exon 14 apc flanked loxp sequence,embryonic lethality,0.625,1,1,1,1,0.0
372AGES0I459YQ2AQKM3OI81DUDRXQ,biomed,two independent laboratory observed embryonic lethality capn4 knockout mouse albeit different stage development 3132,embryonic lethality,0.7777777777777777,1,1,1,1,0.0
31JUPBOORN48GR6PDSDFM7I9GTF8L9,biomed,likewise conditional knockout bmpr1a bmpr1b block chondrogenic differentiation mouse limb bud 26,conditional knockout,0.5666666666666667,1,1,1,1,0.0
3IH9TRB0FBZOFQEYT47NFH39LJG1I5,biomed,beaded filament mrna level increase greatly differentiating lens epithelial cell suggested panspecific marker lens fiber cell 17,epithelial cell,0.5694444444444444,0,1,1,1,260.0
36FFXPMST9O9FNAFTONDR1F2EHAOHL,biomed,recent paper mangrivite et al showed apical sorting rat spnt polarized renal epithelial cell independent nglycosylation 45,epithelial cell,0.7749999999999999,0,1,1,1,260.0
359AP8GAGGKBD970QASA5OWRB0VC7A,biomed,least 60 gene also lie within interval including two gene encode prolinerich salivary protein prp2 prh1 protein appear play direct role bitter taste 48,salivary protein,0.5694444444444444,1,1,1,1,0.0
388FBO7JZRTDJX0S29ROYCA0E3INY4,biomed,report challenge original hypothesis according ptdsr exclusively transmembrane receptor apoptotic cell recognition antiinflammatory signaling,transmembrane receptor,0.5714285714285714,1,1,1,1,0.0
31N9JPQXIPIRX2A3S9N0CCFXO75NH5,biomed,investigated embryonic process require huntingtin order precisely delineate huntingtins essential molecular cellular activity provide clue mechanism dominant polyglutamine expansion mutation huntingtin lead hd pathogenesis,expansion mutation,0.5714285714285714,1,1,1,0,257.5
34XASH8KLQMDS1NRZLG586SO585MP9,biomed,histological characterization double transgenic camkiiαtta × tetappsweind mouse revealed earlyonset amyloid formation four new line,histological characterization,0.5735294117647058,1,1,1,1,0.0
3T6SSHJUZFAZFWAW1BST7GKV2LQIID,biomed,general recessive allele visualized immunocytochemically fail localize avpresponsive vesicle,recessive allele,0.5735294117647058,1,1,1,1,0.0
301KG0KX9CLV8GLA6QPGKOCZDCEH28,biomed,absence dominant wildtype wt allele genetic interaction recessive allele referred “ biallelic ” effect could result different phenotypic outcome including interallelic complementation,recessive allele,0.6166666666666667,1,1,1,1,0.0
3P6ENY9P79WZJ1ZCVTA874JG28BHIJ,biomed,significance clear although preliminary sdspage analysis fraction failed reveal difference wildtype knockout sample,knockout sample,0.575,0,1,1,1,0.0
3JU8CV4BRLC1S483C1VI0AHT08KOPQ,biomed,alk5 mutant little detectable septal mesenchyme present thus could argued mutant oft rotation fails due lack penetration septal prong cushion mesenchyme,septal prong,0.575,1,1,1,1,204.5
356TQKY9XFX916HN9YC53208L9A78Z,biomed,crx photoreceptors demonstrate complete block outer segment formation elongation stage,elongation stage,0.5833333333333334,1,1,1,1,0.0
3S8A4GJRD33O8IZVYHINP2KK1WR6V4,biomed,therefore constructed conditional allele bmp2 introducing loxp site flanking exon 3,conditional allele,0.5833333333333334,1,1,1,1,0.0
32L724R85LKRWIX0E6IDGDL7OZLIPP,biomed,homozygous mouse conditional allele viable indistinguishable normal mouse allowing u study role apc tissue temporalspecific manner,conditional allele,0.5875,1,1,1,1,0.0
3THR0FZ95PTB1JT5K92BJT89VYJOLS,biomed,gain insight effect apc loss tissue gastrointestinal tract life animal circumvent embryonic lethality associated apc nullizygosity created mouse strain carrying conditional allele apc apccko exon 14 apc flanked loxp sequence,conditional allele,0.6,1,1,1,1,0.0
3M4KL7H8KVN8M6JXR3YYIED4CSK61F,biomed,since possible new locus potential interest chromosome 1 suggestive significance since locus identified chromosome 13 probably cia28 paying special attention significant qtl cia incidence detected 60–70 cm chromosome 11 denoted cia40,suggestive significance,0.5833333333333334,1,1,1,1,0.0
3N7PQ0KLI5P89OQRKPVFIVKERAME30,biomed,best studied gene dmrt1 expressed differentiating male genital ridge adult testis mammal bird fish reptile recently duplicated dmrt1 gene function ylinked testisdetermining gene medaka fish 25–29,genital ridge,0.5833333333333334,1,1,1,1,215.0
3LOJFQ4BOXF9DGKY90CUTZJV2K6KDN,biomed,molecular mechanism new property conferred huntingtin polyglutamine expansion lead hallmark loss striatal neuron hd known,hallmark loss,0.5833333333333334,1,1,1,1,279.0
3IHWR4LC7DD6QQYJSPG2URQHZPL8IV,biomed,29 bxd ri line examined apparent recombination event within chromosome 6 tas2r cluster,recombination event,0.5833333333333334,1,1,1,1,287.0
33K3E8REWWV3GLNERBG3X1DWN2P8XV,biomed,past decade story complicated discovery number previously unknown isoforms may differently regulated different substrate specificity,substrate specificity,0.5833333333333334,1,1,1,1,0.0
3J9UN9O9J3SK3CDMF3ONDDZZT6YJ0V,biomed,μ80 k m80 k subunit share 62 amino acid sequence identity similar term structure protein chemistry vitro substrate specificity,substrate specificity,0.5882352941176471,1,1,1,1,0.0
3OEWW2KGQJBS375D7S4N0G04MPHODC,biomed,54 wks age alphaabko lens exhibited dense cortical nuclear cataract figure 1c,nuclear cataract,0.5833333333333334,1,1,1,1,0.0
3NOEP8XAU42OMDMVDSIEJN8MCCOPXV,biomed,based finding propose cell mammalian gonad balanced two competing cell fate counterbalanced signaling pathway fgf9 expressed near coelomic surface wnt4 expressed near mesonephric border figure 7,mammalian gonad,0.5875,0,1,1,1,0.0
30IRMPJWDZJ3EQ33R17EYO0ZHLYRK1,biomed,cia collageninduced arthritis cii collagen type ii lod logarithm odds mhc major histocompatibility complex pcr polymerase chain reaction qtl quantitative trait locus ra rheumatoid arthritis,collagen type,0.5882352941176471,1,1,1,1,283.5
3L21G7IH47WA5QT3XMTQ15XXB2CY16,biomed,however study support concept perturbation shhpatchedgli pathway involved pathogenesis developmental lung hypoplasia dhcr7 embryo,lung hypoplasia,0.5882352941176471,1,1,1,1,273.0
3CKVGCS3PG5D2FWC2XX15EQMPPB0SS,biomed,therefore gene within smalleffect qtl could affect cia severity controlling arthritisrelated phenotype,cia severity,0.5882352941176471,1,1,1,1,0.0
31J7RYECZLQQ5RM4E7407XV12N9L12,biomed,cytoplasmic galectin3 correlate tumor progression protects mitochondrial integrity,mitochondrial integrity,0.5882352941176471,1,1,1,1,240.5
